#	delta x [m]	delta y [m]	delta orientation [rad]

0.001277	0.0008711	-0.0002
0.0013511	0.0008355	-0.0001
0.001379	0.0007933	-0.0001
0.0013787	0.0007548	0.0002
0.0013627	0.0007554	0.0004
0.00067995	0.00038275	0.0002
0.00067995	0.00038275	0.0002
0.0013497	0.0007471	0.0005
0.001347	0.0006803	0.0008
0.0013003	0.0006479	0.0007
0.0012338	0.0006879	0.0004
0.0011972	0.0007456	0
0.0011612	0.0007826	-0.0002
0.0011605	0.0008424	-0.0006
0.0012149	0.000936	-0.0011
0.0013172	0.0010256	-0.0014
0.0014008	0.0010502	-0.0015
0.001403	0.0009611	-0.0012
0.00068515	0.0004235	-0.00035
0.00068515	0.0004235	-0.00035
0.0012953	0.0007524	-0.0003
0.0012347	0.000639	0.0007
0.001222	0.0006376	0.0009
0.0012416	0.0006386	0.0012
0.0012437	0.0006275	0.0015
0.0012358	0.0005991	0.0015
0.0012027	0.0005685	0.0016
0.0011725	0.0006131	0.0013
0.0011242	0.0005615	0.0017
0.0011281	0.0006152	0.0011
0.0005858	0.00033955	0.00025
0.0005858	0.00033955	0.00025
0.001192	0.0007806	0.0001
0.0012324	0.0008533	-0.0005
0.0012782	0.0009008	-0.0011
0.0012859	0.0009469	-0.0016
0.0012462	0.0008663	-0.0009
0.00129	0.0009108	-0.0012
0.0013783	0.0009705	-0.0014
0.0014847	0.0010713	-0.0015
0.0015658	0.0010014	-0.0008
0.0016279	0.0009374	-0.0003
0.0015652	0.0008549	0
0.001465	0.0007784	0.0002
0.00069395	0.00035965	0.0003
0.00069395	0.00035965	0.0003
0.0012935	0.0006082	0.0012
0.0012166	0.0005791	0.0012
0.0011941	0.0005828	0.0011
0.0011471	0.0006024	0.0012
0.0010891	0.0005155	0.0018
0.0011124	0.0005785	0.0014
0.0011674	0.0007172	0.0008
0.0012604	0.0008383	0.0002
0.0013263	0.000861	0
0.0014155	0.000942	-0.0007
0.0014322	0.0008518	-0.0003
0.0007232	0.0004212	-0.00025
0.0007232	0.0004212	-0.00025
0.0014107	0.0007407	-0.0001
0.0013908	0.0007711	-0.0004
0.0013753	0.0008157	-0.0008
0.0013296	0.0008683	-0.0012
0.0013222	0.000937	-0.0016
0.0013048	0.0008945	-0.0011
0.001317	0.0009388	-0.001
0.0012649	0.000854	-0.0004
0.0011984	0.0008246	-0.0003
0.001161	0.0007609	0.0002
0.0011879	0.0007392	0.0003
0.00061185	0.0003534	0.00035
0.00061185	0.0003534	0.00035
0.0012696	0.0006568	0.0008
0.0012669	0.0005773	0.0011
0.0012309	0.0005241	0.0015
0.0011841	0.0004776	0.0017
0.0011363	0.0003945	0.0024
0.0011491	0.0004692	0.0022
0.0012003	0.0005972	0.0018
0.0012478	0.0005833	0.0019
0.0013068	0.0006611	0.0012
0.0013622	0.0007939	0.0003
0.0013717	0.0008858	-0.0008
0.0006584	0.00043705	-0.00055
0.0006584	0.00043705	-0.00055
0.0012755	0.0009661	-0.0021
0.0012538	0.0010782	-0.0028
0.0012438	0.0010404	-0.0027
0.0012948	0.0010965	-0.003
0.0013846	0.0011774	-0.0033
0.0014366	0.0011808	-0.0031
0.001483	0.0010918	-0.0021
0.0014588	0.0010361	-0.0011
0.0014287	0.0008841	0.0002
0.0014143	0.0007132	0.0016
0.00068875	0.000287	0.00145
0.00068875	0.000287	0.00145
0.0013319	0.0004108	0.0039
0.001255	0.0002566	0.0046
0.0011681	0.0001518	0.005
0.0010688	0.0001255	0.005
0.0010691	0.0002076	0.0042
0.0011089	0.0003553	0.0032
0.0011563	0.0006702	0.0013
0.0012139	0.000923	-0.0006
0.0012568	0.0011437	-0.0024
0.0013041	0.0013263	-0.0036
0.0012904	0.0013257	-0.0041
0.0006388	0.0006787	-0.0022
0.0006388	0.0006787	-0.0022
0.0013529	0.0015129	-0.0052
0.0014905	0.0016784	-0.0059
0.0015888	0.0016205	-0.0053
0.0032306	0.0028584	-0.008
0.0015922	0.0012585	-0.0028
0.0015253	0.0011137	-0.0021
0.0014353	0.0009974	-0.0017
0.0013169	0.0009259	-0.0012
0.0012925	0.0008647	-0.0011
0.001285	0.0008182	-0.001
0.00062075	0.00040575	-0.00035
0.00062075	0.00040575	-0.00035
0.0012206	0.0007941	-0.0007
0.001204	0.0007722	-0.0006
0.0011634	0.0006729	0.0001
0.0011775	0.0007274	0.0002
0.0012124	0.000687	0.0007
0.0012705	0.0006993	0.0004
0.001287	0.0007297	0.0005
0.0012976	0.0007291	0.0007
0.0012755	0.0007863	0.0003
0.001265	0.0007758	0.0005
0.001262	0.000827	0.0003
0.0012824	0.0008295	0
0.00065195	0.00039545	0
0.00065195	0.00039545	0
0.0013066	0.0008033	-0.0006
0.0013145	0.00083	-0.0008
0.001326	0.0008901	-0.0015
0.0013231	0.0009072	-0.0015
0.0012943	0.0009287	-0.0015
0.0012942	0.0009097	-0.0011
0.0012987	0.0009024	-0.0004
0.0013345	0.0008712	0.0002
0.0013594	0.0007656	0.0009
0.001341	0.0006817	0.0013
0.0012933	0.0006107	0.0018
0.0006442	0.0003071	0.0008
0.0006442	0.0003071	0.0008
0.0012931	0.0006615	0.0012
0.0013051	0.0007542	0.0007
0.0013913	0.0008731	-0.0005
0.0014531	0.000933	-0.0014
0.0014467	0.0010171	-0.0023
0.0013965	0.0010668	-0.0026
0.0013637	0.001082	-0.0029
0.0013321	0.0010377	-0.0028
0.0012681	0.0009629	-0.002
0.0012556	0.0009369	-0.0019
0.0006246	0.00045885	-0.00075
0.0006246	0.00045885	-0.00075
0.0012591	0.0009227	-0.0012
0.0012906	0.0009362	-0.0008
0.0012743	0.0009093	-0.0004
0.0012895	0.0009363	-0.0006
0.0013029	0.0009473	-0.0003
0.0012918	0.0009243	-0.0004
0.0013119	0.0008522	-0.0002
0.0013288	0.000826	0
0.001358	0.0008167	0
0.0013455	0.0007684	0.0002
0.0013024	0.0007442	-0.0001
0.0012577	0.0007059	-0.0001
0.0012187	0.000697	0.0002
0.0006212	0.000353	-0.00015
0.0006212	0.000353	-0.00015
0.0012491	0.0007455	-0.0001
0.0012569	0.0008131	-0.0003
0.0012126	0.0007845	-0.0002
0.0011589	0.0007577	-0.0001
0.0011649	0.0007803	0.0002
0.0011961	0.0008118	0.0002
0.0012459	0.0008333	0.0001
0.0013066	0.0008346	0.0004
0.0013483	0.0008314	0.0007
0.0006688	0.0003862	0.0002
0.0006688	0.0003862	0.0002
0.0012935	0.0007243	0.0004
0.0012509	0.0007082	0.0002
0.00124	0.0007232	-0.0001
0.001227	0.0007093	-0.0005
0.0012592	0.0007557	-0.0009
0.0012829	0.0008174	-0.0007
0.001321	0.0008507	-0.0012
0.0013632	0.0008775	-0.0012
0.0014114	0.000933	-0.0015
0.0014457	0.0009903	-0.0015
0.0014381	0.0009722	-0.0016
0.0014601	0.0009753	-0.0016
0.00071975	0.0004833	-0.0007
0.00071975	0.0004833	-0.0007
0.0014305	0.0009203	-0.0014
0.0014129	0.0008933	-0.0011
0.0013503	0.0008625	-0.0008
0.0013025	0.0008521	-0.0005
0.0012782	0.0008404	-0.0002
0.0013401	0.0008269	0.0004
0.0013759	0.0007828	0.0008
0.001366	0.0007347	0.0009
0.001332	0.0006769	0.0012
0.0012422	0.000644	0.0015
0.0011506	0.0005691	0.0018
0.0005596	0.00028655	0.00085
0.0005596	0.00028655	0.00085
0.001147	0.0006171	0.0016
0.0011804	0.0006441	0.0013
0.0012151	0.0007133	0.0009
0.0012662	0.000807	0.0005
0.0013266	0.0008675	0
0.0013623	0.0008956	-0.0008
0.0013556	0.0009267	-0.0009
0.0013803	0.0009512	-0.001
0.0014116	0.0009298	-0.0011
0.0013945	0.0008942	-0.0007
0.0013822	0.0008378	-0.0001
0.0006856	0.00040135	0.00005
0.0006856	0.00040135	0.00005
0.0013293	0.0007326	0.0001
0.001263	0.0007252	0.0001
0.0012079	0.0007664	0
0.0012306	0.0007835	-0.0004
0.001263	0.0008023	-0.0005
0.0012677	0.0008256	-0.0004
0.0012603	0.0007892	-0.0003
0.0012603	0.0007989	-0.0003
0.0012577	0.0008011	-0.0004
0.0012792	0.0008137	-0.0004
0.0013096	0.0008012	-0.0005
0.001325	0.0007904	-0.0003
0.0006862	0.00041565	-0.00015
0.0006862	0.00041565	-0.00015
0.0013741	0.0008553	-0.0001
0.0013214	0.0008003	0.0001
0.0013061	0.0008056	0.0004
0.0012515	0.0007808	0.0005
0.001233	0.0007441	0.0005
0.0012409	0.0007539	0.0005
0.0012653	0.0007686	0.0003
0.0012904	0.0007867	0.0001
0.0012885	0.0007943	0.0001
0.0012864	0.0008019	0.0003
0.00064945	0.00042065	0
0.00064945	0.00042065	0
0.001296	0.0008204	0.0001
0.0012909	0.0008446	-0.0001
0.0013401	0.0008585	-0.0002
0.0013912	0.0008663	0
0.0013596	0.0008621	-0.0002
0.0013561	0.0008814	-0.0003
0.001363	0.0008919	-0.0006
0.0013814	0.0008483	-0.0008
0.0013826	0.0007856	-0.0006
0.001441	0.0007682	-0.0007
0.0014639	0.0007293	-0.0005
0.00071075	0.0003387	-0.00005
0.00071075	0.0003387	-0.00005
0.0013338	0.0006789	-0.0001
0.0012633	0.0007397	-0.0002
0.001224	0.0007841	-0.0007
0.0012059	0.0008397	-0.0007
0.001229	0.0008804	-0.0007
0.00126	0.0008588	-0.0009
0.001307	0.0008516	-0.0011
0.0013487	0.0008563	-0.0009
0.0013686	0.0008383	-0.0006
0.0013575	0.000809	-0.0004
0.0013689	0.0007768	0.0002
0.00067225	0.00036875	0.0004
0.00067225	0.00036875	0.0004
0.0013224	0.0006738	0.0011
0.0013047	0.0006113	0.0017
0.0012919	0.0006087	0.0018
0.0012406	0.0006194	0.0019
0.0011921	0.0006397	0.0016
0.0011729	0.0007102	0.0011
0.0011871	0.0007775	0.0005
0.0012115	0.0007787	-0.0004
0.0012446	0.0007697	-0.0006
0.0013197	0.0007963	-0.0011
0.0013138	0.0008	-0.0012
0.00064455	0.00043295	-0.00075
0.00064455	0.00043295	-0.00075
0.0012674	0.0009336	-0.0016
0.001247	0.0009824	-0.0013
0.0012851	0.001035	-0.0012
0.001315	0.0010183	-0.0006
0.001346	0.0009331	0.0004
0.0013604	0.0008301	0.001
0.0012918	0.0006356	0.002
0.0012467	0.0005391	0.0019
0.0012175	0.0004726	0.002
0.0011921	0.0004585	0.0014
0.0005748	0.00026105	0.0002
0.0005748	0.00026105	0.0002
0.0011746	0.0006788	-0.0009
0.0012405	0.0008182	-0.0023
0.0013011	0.00091	-0.0033
-0.0570665	-0.0409141	0.1495
0.0014508	0.0010216	-0.0043
0.0014364	0.001042	-0.0037
0.0014634	0.0009395	-0.0021
0.0015137	0.0007863	-0.0003
0.0599742	0.042604	-0.1536
0.0014161	0.0008426	0.0009
-0.0027315	-0.0083346	0.0862
0.0012517	0.0007394	0.0038
0.0012185	0.0007669	0.0035
0.0005874	0.00038765	0.0017
0.0005874	0.00038765	0.0017
0.001171	0.0008365	0.0018
0.0011072	0.000698	0.002
0.0010426	0.0005751	0.0022
0.0010176	0.0004975	0.0024
0.000999	0.0005096	0.002
0.0010527	0.000611	0.0016
0.0011366	0.0008073	0.0004
0.0011803	0.0009186	-0.0003
0.0012359	0.0009611	-0.0007
0.0013195	0.0009808	-0.0009
0.0006981	0.0004852	-0.00055
0.0006981	0.0004852	-0.00055
0.0014454	0.0009324	-0.0012
0.00142	0.0008447	-0.0009
0.0013976	0.0008207	-0.001
0.0013452	0.0008183	-0.001
0.0013479	0.0008165	-0.0009
0.0013339	0.0007797	-0.0006
0.0013031	0.0008332	-0.0005
0.0012598	0.0008344	-0.0002
0.0011848	0.0007978	0.0006
0.0011694	0.0007354	0.0007
0.0011701	0.0006754	0.001
0.00060715	0.0003532	0
0.00060715	0.0003532	0
0.0012226	0.0006161	0.0003
0.0012345	0.0005494	0.0009
0.0012326	0.0005486	0.0012
0.0012331	0.0004974	0.0016
0.0012773	0.0006662	0.0004
0.0012776	0.000688	0.0004
0.0012975	0.000704	0.0003
0.0013195	0.0007329	0.0001
0.0013341	0.000766	-0.0001
0.0013863	0.0008332	-0.001
0.0013717	0.0008876	-0.0009
0.00068555	0.00044515	-0.00035
0.00068555	0.00044515	-0.00035
0.0013416	0.0008769	-0.0006
0.0013225	0.0009538	-0.0005
0.0013095	0.0009527	-0.0003
0.0013017	0.0008871	-0.0001
0.0013024	0.0009258	-0.0002
0.0012977	0.0010461	-0.0016
0.0012773	0.0011158	-0.0021
0.0012817	0.0011805	-0.0027
0.0012855	0.0012316	-0.003
0.0012778	0.0012465	-0.0034
0.0006442	0.0005567	-0.0014
0.0006442	0.0005567	-0.0014
0.0013426	0.0009688	-0.0022
0.0014145	0.0008138	-0.0023
0.0013777	0.0005452	-0.0008
0.004147	-0.0904596	0.9623
0.0016217	0.0001729	0.0052
0.0015734	0.0003005	0.0047
0.0014538	0.0006195	0.0025
0.0012845	0.0010337	-0.0001
-0.0074025	0.0741142	-0.7702
0.0012549	0.0015606	-0.0024
0.0012068	0.0014527	-0.0012
0.0011609	0.0011973	0.0007
0.001182	0.0009907	0.0013
0.0006212	0.00041195	0.0008
0.0006212	0.00041195	0.0008
0.0012751	0.0005506	0.0034
0.0012901	0.000255	0.0048
0.0012956	-0.0000155	0.0059
0.0013099	-0.0002268	0.0067
0.0013474	-0.0002442	0.0067
0.0013733	-0.0003343	0.0071
0.0013809	-0.0003918	0.0074
0.0013631	-0.0004128	0.0074
0.0013578	-0.000297	0.0064
0.0013436	-0.0002421	0.0059
0.0006459	-0.0001074	0.0028
0.0006459	-0.0001074	0.0028
0.0012849	-0.0002	0.0054
0.0012816	-0.0001976	0.0053
0.0012822	-0.0002703	0.0057
0.0012839	-0.0003617	0.0062
0.0012917	-0.000415	0.0064
0.0013201	-0.0003997	0.0063
0.0013627	-0.0003862	0.0059
0.0013582	-0.0003936	0.0058
0.0013045	-0.0003642	0.0055
0.0012632	-0.0001892	0.0042
0.0012326	-0.0000293	0.0031
0.0006288	-0.0000228	0.00215
0.0006288	-0.0000228	0.00215
0.0013306	0.0000375	0.0043
0.0013638	0.0000971	0.0045
0.0014434	0.000109	0.0048
0.0015126	0.0000615	0.0056
0.001534	0.0000741	0.0059
0.0015536	-0.0001012	0.0074
0.0015364	-0.0002577	0.0084
0.0014549	-0.0003209	0.0084
0.0014177	-0.0004437	0.0088
0.0013481	-0.0003593	0.0078
0.0013376	-0.000343	0.0071
0.00067355	-0.0001528	0.0033
0.00067355	-0.0001528	0.0033
0.0013465	-0.0002547	0.0059
0.0013402	-0.0001821	0.0051
0.0013281	-0.0000651	0.0044
0.0013286	0.0000467	0.0038
0.0013108	0.0001346	0.0036
0.0012904	0.0002018	0.0034
0.0012784	0.0002333	0.0034
0.0012852	0.0002341	0.0039
0.0013149	0.000187	0.0045
0.0013578	0.0000799	0.0052
0.00070105	-0.0000201	0.003
0.00070105	-0.0000201	0.003
0.0014507	-0.0001365	0.0067
0.0014813	-0.0001626	0.0068
0.0015324	-0.0001905	0.0072
0.0015586	-0.000219	0.0073
0.0015456	-0.0002399	0.0076
0.0014917	-0.0002426	0.0078
0.0014015	-0.0001643	0.0077
0.0013417	-0.0000845	0.007
0.0013003	-0.0000268	0.0064
0.0012552	0.000023	0.0057
0.0012658	0.0000113	0.0058
0.0012867	0.0000044	0.0058
0.00065875	0.0000028	0.00315
0.00065875	0.0000028	0.00315
0.001346	-0.0000068	0.0069
0.0013821	-0.0000514	0.0082
0.0013987	-0.0000744	0.0092
0.0014256	-0.0000419	0.0097
0.001443	0.0000998	0.0093
0.0014369	0.0002452	0.0086
0.0014106	0.0003311	0.0077
0.001371	0.0003489	0.0065
0.0013476	0.0002868	0.0055
0.0013241	0.0001926	0.0045
0.0013184	0.0000954	0.0038
0.00065485	0.00001415	0.0016
0.00065485	0.00001415	0.0016
0.0013027	-0.0000104	0.0028
0.0013279	-0.0000272	0.0028
0.0012968	0.0000292	0.0026
0.0012715	0.0000792	0.0023
0.0012581	0.0001267	0.0025
0.0012465	0.0001581	0.0027
0.0012552	0.0001423	0.0033
0.0012902	0.0001026	0.0043
0.0013368	0.000111	0.0054
0.001351	0.0001795	0.0063
0.0013352	0.000279	0.0073
0.0006684	0.0001931	0.00405
0.0006684	0.0001931	0.00405
0.0013726	0.0004482	0.0086
0.0014006	0.0004667	0.0084
0.0013854	0.0004946	0.0078
0.0013929	0.0005143	0.0074
0.0014152	0.0004634	0.0072
0.0014323	0.0003876	0.0072
0.0014536	0.0003205	0.0071
0.0014817	0.0002874	0.0069
0.0014617	0.0003223	0.0069
0.0014454	0.0003351	0.0067
0.0014079	0.0003409	0.0066
0.00067965	0.00019875	0.00305
0.00067965	0.00019875	0.00305
0.0013067	0.0003699	0.0063
0.0012556	0.0003233	0.0063
0.001207	0.00036	0.0058
0.0011577	0.00039	0.0053
0.001119	0.0003496	0.0055
0.0011033	0.0003309	0.0055
0.0011431	0.0003525	0.0059
0.0011969	0.0004421	0.0053
0.0012183	0.0004591	0.0051
0.0013003	0.0003749	0.0062
0.0006862	0.00014765	0.0036
0.0006862	0.00014765	0.0036
0.0014537	0.0001999	0.0085
0.0015481	0.0000995	0.0097
0.0016253	0.0000076	0.0107
0.0015888	-0.0000481	0.0103
0.0015374	-0.0000918	0.0097
0.0014802	-0.0000758	0.0086
0.0013795	0.0000169	0.0071
0.0013344	0.0001594	0.0064
0.0012374	0.0003833	0.005
0.0011526	0.0005812	0.0044
0.0011243	0.0007439	0.004
0.00051885	0.00043865	0.0015
0.00051885	0.00043865	0.0015
0.0009809	0.0009532	0.0022
0.000934	0.0009662	0.0018
0.0008997	0.0009569	0.0017
0.0008953	0.0009167	0.0019
0.000942	0.0008519	0.0023
0.0010525	0.0007512	0.0034
0.0012024	0.0006219	0.0046
0.0013248	0.0004745	0.0061
0.0013912	0.0003961	0.0069
0.00143	0.0004224	0.0072
0.0014494	0.0005199	0.0074
0.0014515	0.000573	0.0075
0.0013966	0.0006111	0.0077
0.00066595	0.0003082	0.00405
0.00066595	0.0003082	0.00405
0.0012635	0.0005989	0.0082
0.001205	0.0005967	0.0082
0.0012026	0.0005425	0.0084
0.0012132	0.0004328	0.0087
0.0012247	0.0003284	0.0088
0.0012645	0.0003045	0.0086
0.001346	0.0003418	0.0084
0.0014479	0.0004059	0.0082
0.0015415	0.0004993	0.008
0.0015625	0.0005838	0.0075
0.0007623	0.000325	0.00375
0.0007623	0.000325	0.00375
0.0013918	0.0008089	0.0063
0.0012048	0.0009657	0.0053
0.0009703	0.0011636	0.0038
0.0007489	0.0013348	0.002
0.0005463	0.0014039	0.0012
0.0003669	0.0014304	0.0005
0.0002706	0.0014467	0
0.0002338	0.0014998	-0.0005
0.0003127	0.001456	-0.0003
0.0003298	0.0014576	-0.0002
0.0003407	0.0014394	0.0002
0.00017065	0.0007007	0.00035
0.00017065	0.0007007	0.00035
0.0003045	0.0013726	0.0008
0.0002659	0.0013671	0.0009
0.0002173	0.0014231	0.0005
0.0001929	0.0014443	0.0006
0.0001773	0.0014618	0.0006
0.0001823	0.0014693	0.0006
0.0002331	0.0014656	-0.0001
0.0002237	0.0014913	-0.0005
0.0001837	0.0015227	-0.0007
0.0001446	0.0015178	-0.0009
0.0001949	0.0014407	-0.001
0.0002318	0.0014365	-0.0008
0.0001503	0.0007187	-0.00015
0.0001503	0.0007187	-0.00015
0.0003404	0.0014644	-0.0004
0.0003247	0.0014887	-0.0002
0.0002814	0.0015141	0.0001
0.0002381	0.0015604	0.0001
0.0001822	0.00166	-0.0004
0.0001606	0.0017039	-0.0008
0.0001603	0.0016946	-0.0007
0.0001983	0.0015987	-0.0005
0.0001875	0.0015604	-0.0006
0.0002065	0.0015203	-0.0004
0.0002396	0.0014811	-0.0003
0.00012095	0.0007435	-0.0001
0.00012095	0.0007435	-0.0001
0.0002324	0.0015027	-0.0002
0.0002661	0.0014783	0.0004
0.0003228	0.0014272	0.0009
0.0003497	0.0014141	0.0009
0.0003747	0.0014215	0.001
0.000389	0.0013804	0.0011
0.000373	0.0013695	0.0008
0.0003321	0.0013973	0.0006
0.0002902	0.0014245	0.0004
0.0002382	0.0014811	0
0.0001854	0.0015725	-0.0006
0.00007035	0.00081035	-0.00055
0.00007035	0.00081035	-0.00055
0.0001336	0.0016068	-0.0009
0.0001246	0.0015983	-0.0011
0.0001407	0.0015911	-0.0013
0.0001776	0.0015936	-0.001
0.0002407	0.0015805	-0.0006
0.0002978	0.0015538	-0.0003
0.0003425	0.0014892	0
0.0003564	0.001422	0
0.0003552	0.0013768	-0.0002
0.0003221	0.0013844	-0.0005
0.00011935	0.00071195	-0.0004
0.00011935	0.00071195	-0.0004
0.0001651	0.0014642	-0.0008
0.0001113	0.0014849	-0.0007
0.000121	0.0014594	-0.0003
0.0001207	0.0014452	0
0.0001469	0.0014518	0.0004
0.0001581	0.0014629	0.0005
0.000193	0.0014496	0.0009
0.0003376	0.0013481	0.0014
0.0004371	0.0013256	0.0017
0.0004724	0.0013513	0.0017
0.0004599	0.0013883	0.0014
0.0002014	0.00071085	0.0005
0.0002014	0.00071085	0.0005
0.0003304	0.001433	0.0005
0.0002715	0.0014796	-0.0001
0.0002216	0.0015508	-0.0007
0.0001444	0.001628	-0.0015
0.0000618	0.0016916	-0.002
0.0000405	0.0016854	-0.0017
0.0000469	0.0016389	-0.0015
0.0000589	0.0016116	-0.0012
0.0001057	0.0015913	-0.0009
0.0001753	0.0015683	-0.0003
0.0002507	0.0015199	0.0006
0.00017465	0.00072315	0.00075
0.00017465	0.00072315	0.00075
0.0004596	0.0013721	0.0022
0.00055	0.001311	0.0025
0.0005768	0.0012961	0.0026
0.0005346	0.0013437	0.0021
0.000466	0.0013924	0.0016
0.0003905	0.0014208	0.0011
0.0002996	0.0014558	0.0004
0.0002271	0.0014847	-0.0002
0.000154	0.0014859	-0.0008
0.0000993	0.0015152	-0.0012
0.0000547	0.0015551	-0.0013
0.000042	0.0015665	-0.0011
0.00003665	0.0007958	-0.00045
0.00003665	0.0007958	-0.00045
0.0001448	0.0016176	-0.0007
0.0002147	0.0016127	-0.0003
0.0002755	0.0016072	-0.0001
0.0003288	0.0015666	0.0003
0.0003868	0.0014963	0.0005
0.0004356	0.0014427	0.0006
0.0004266	0.0014163	0.0003
0.0003894	0.0013992	0.0001
0.0003058	0.0014039	-0.0001
0.00021	0.0014446	-0.0003
0.0001582	0.0014615	-0.0006
0.00006235	0.00073285	-0.00045
0.00006235	0.00073285	-0.00045
0.0001215	0.0014498	-0.0008
0.0001353	0.0014424	-0.0005
0.0001635	0.0014324	0
0.0001834	0.001432	0.0003
0.0002558	0.0014137	0.0007
0.000354	0.0013762	0.0012
0.0004493	0.0013393	0.0015
0.0004411	0.0013292	0.0015
0.00037	0.001358	0.0012
0.0003237	0.0014153	0.0008
0.0001633	0.00071585	0.0002
0.0001633	0.00071585	0.0002
0.000266	0.0014879	0
0.0001943	0.0015297	-0.0005
0.0001378	0.0015472	-0.0009
0.000115	0.001569	-0.0011
0.0001262	0.0015697	-0.0012
0.0001319	0.0015883	-0.0014
0.0001468	0.0016066	-0.0014
0.0001736	0.0016036	-0.001
0.0001934	0.0015847	-0.0005
0.0002373	0.0015527	-0.0001
0.0002928	0.0015145	0.0001
0.0001654	0.00073485	0.00015
0.0001654	0.00073485	0.00015
0.0003383	0.0014385	0.0005
0.0003218	0.0014288	0.0006
0.0002766	0.0014783	0.0005
0.000267	0.0014925	0.0005
0.0002644	0.0014829	0.0004
0.0002771	0.0014641	0.0004
0.000259	0.0014611	0.0003
0.0002516	0.0014745	0.0002
0.0002478	0.0014953	0
0.0002692	0.0014875	0
0.0003039	0.0014324	0.0001
0.00015255	0.0007106	0.00005
0.00015255	0.0007106	0.00005
0.0002738	0.0014607	0
0.0002206	0.0015043	0
0.0002012	0.001527	-0.0001
0.0001955	0.0015356	0
0.0001766	0.0015571	-0.0002
0.0001445	0.0015968	-0.0003
0.0001518	0.0016318	-0.0002
0.0001829	0.0016412	-0.0004
0.0002423	0.0016167	-0.0004
0.0002948	0.0015718	-0.0006
0.0003171	0.0015254	-0.0006
0.0001514	0.00074165	-0.0003
0.0001514	0.00074165	-0.0003
0.0002693	0.0014712	-0.0005
0.0002283	0.00149	-0.0006
0.0002288	0.001479	-0.0004
0.0002364	0.0014509	-0.0003
0.0002099	0.0014333	0
0.0001726	0.001427	0.0001
0.0001597	0.0014266	0.0004
0.0002044	0.0014205	0.0007
0.0002798	0.0014183	0.0007
0.0003513	0.0014129	0.0008
0.0003837	0.0013992	0.0009
0.0004025	0.0013839	0.0009
0.0001867	0.00069745	0.0003
0.0001867	0.00069745	0.0003
0.0003283	0.0014179	0.0004
0.0002818	0.0014346	0.0002
0.0002432	0.001435	0.0002
0.0001852	0.0014449	0.0001
0.0002027	0.0014349	0
0.0001799	0.0014614	-0.0003
0.0001667	0.0014955	-0.0007
0.0001703	0.001538	-0.0009
0.0001744	0.0015772	-0.001
0.000185	0.0016278	-0.0011
0.00009625	0.00083905	-0.0005
0.00009625	0.00083905	-0.0005
0.0002399	0.0016985	-0.0008
0.0002924	0.0016667	-0.0003
0.0003349	0.0015978	0.0002
0.0003458	0.0015469	0.0005
0.0003652	0.0015103	0.0009
0.0003547	0.001477	0.001
0.0003049	0.0014717	0.0009
0.0002771	0.0014644	0.0008
0.0002859	0.0013983	0.0008
0.000276	0.0013409	0.0007
0.0002438	0.0013386	0.0003
0.0001229	0.0006848	0
0.0001229	0.0006848	0
0.0002806	0.0013823	0
0.0002594	0.0014029	-0.0003
0.0002143	0.0014592	-0.0005
0.0001636	0.0015214	-0.0006
0.0001665	0.0015861	-0.0006
0.0001893	0.0016119	-0.0005
0.0002234	0.001607	-0.0004
0.0002571	0.0015799	-0.0002
0.0002725	0.0015506	-0.0001
0.0002502	0.0015648	-0.0001
0.000237	0.0015845	-0.0004
0.00011	0.00079255	-0.00025
0.00011	0.00079255	-0.00025
0.0001928	0.0015502	-0.0007
0.0001785	0.0014919	-0.0006
0.0001694	0.0014699	-0.0005
0.0001653	0.0014945	-0.0006
0.0001678	0.0015283	-0.0004
0.0001636	0.0015598	-0.0005
0.0001903	0.00155	-0.0001
0.0002392	0.0014811	0.0004
0.0002846	0.001424	0.0008
0.0003244	0.0013984	0.001
0.0003487	0.0013938	0.0012
0.00018295	0.00068995	0.0006
0.00018295	0.00068995	0.0006
0.0003712	0.0013392	0.0013
0.0003445	0.001349	0.0011
0.0003117	0.0013915	0.0008
0.0002732	0.0014358	0.0005
0.0002365	0.0014698	0.0002
0.0002026	0.0014596	0
0.0001764	0.001469	-0.0003
0.0001766	0.001508	-0.0006
0.0001673	0.0015629	-0.0009
0.0001955	0.0015952	-0.001
0.0001972	0.0016057	-0.0011
